Driver,Team,Year,GrandPrix,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,IsPersonalBest,AirTemp,TrackTemp,Humidity,WindSpeed,Rainfall
SAI,Ferrari,2023,Monaco,67.0,94.999,INTERMEDIATE,12.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,76.0,85.776,INTERMEDIATE,21.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,59.0,102.82,INTERMEDIATE,4.0,3.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,60.0,103.041,INTERMEDIATE,5.0,3.0,21,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,74.0,88.585,INTERMEDIATE,19.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,72.0,89.849,INTERMEDIATE,17.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,77.0,85.579,INTERMEDIATE,22.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,78.0,86.283,INTERMEDIATE,23.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,63.0,99.899,INTERMEDIATE,8.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,66.0,96.238,INTERMEDIATE,11.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,70.0,92.13,INTERMEDIATE,15.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,75.0,86.388,INTERMEDIATE,20.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,62.0,100.78,INTERMEDIATE,7.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,34.0,80.767,MEDIUM,1.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,47.0,76.732,MEDIUM,14.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,42.0,76.467,MEDIUM,9.0,2.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,35.0,76.628,MEDIUM,2.0,2.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,49.0,77.014,MEDIUM,16.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,39.0,77.175,MEDIUM,6.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,54.0,97.315,MEDIUM,21.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,45.0,77.146,MEDIUM,12.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,37.0,77.565,MEDIUM,4.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,38.0,76.786,MEDIUM,5.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,51.0,79.013,MEDIUM,18.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,46.0,77.22,MEDIUM,13.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,52.0,86.201,MEDIUM,19.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,50.0,76.917,MEDIUM,17.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,36.0,77.979,MEDIUM,3.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,43.0,76.449,MEDIUM,10.0,2.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,55.0,139.381,MEDIUM,22.0,2.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,41.0,76.651,MEDIUM,8.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,44.0,77.76,MEDIUM,11.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,48.0,76.561,MEDIUM,15.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,53.0,90.068,MEDIUM,20.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAI,Ferrari,2023,Monaco,40.0,77.023,MEDIUM,7.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,21.0,81.646,HARD,1.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,22.0,77.483,HARD,2.0,2.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,23.0,98.195,HARD,3.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,61.0,100.969,INTERMEDIATE,9.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,69.0,93.193,INTERMEDIATE,17.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,53.0,102.041,INTERMEDIATE,1.0,4.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,71.0,89.015,INTERMEDIATE,19.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,64.0,98.302,INTERMEDIATE,12.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,62.0,99.586,INTERMEDIATE,10.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,66.0,96.293,INTERMEDIATE,14.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,54.0,98.806,INTERMEDIATE,2.0,4.0,21,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,74.0,87.954,INTERMEDIATE,22.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,58.0,102.599,INTERMEDIATE,6.0,4.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,55.0,101.078,INTERMEDIATE,3.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,65.0,98.073,INTERMEDIATE,13.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,68.0,91.921,INTERMEDIATE,16.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,56.0,102.285,INTERMEDIATE,4.0,4.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,57.0,118.063,INTERMEDIATE,5.0,4.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,75.0,87.968,INTERMEDIATE,23.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,70.0,118.263,INTERMEDIATE,18.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,73.0,87.137,INTERMEDIATE,21.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,76.0,89.076,INTERMEDIATE,24.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,60.0,102.558,INTERMEDIATE,8.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,63.0,103.289,INTERMEDIATE,11.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,67.0,99.467,INTERMEDIATE,15.0,4.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,72.0,92.354,INTERMEDIATE,20.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,59.0,103.687,INTERMEDIATE,7.0,4.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,1.0,97.689,MEDIUM,1.0,1.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,18.0,81.41,MEDIUM,18.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,16.0,80.471,MEDIUM,16.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,2.0,79.658,MEDIUM,2.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,9.0,79.529,MEDIUM,9.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,6.0,79.312,MEDIUM,6.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,12.0,80.638,MEDIUM,12.0,1.0,21,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,4.0,80.246,MEDIUM,4.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,19.0,82.328,MEDIUM,19.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,17.0,83.236,MEDIUM,17.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,14.0,80.318,MEDIUM,14.0,1.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,3.0,80.219,MEDIUM,3.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,10.0,80.334,MEDIUM,10.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,20.0,97.211,MEDIUM,20.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,5.0,80.214,MEDIUM,5.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,13.0,80.702,MEDIUM,13.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,8.0,78.947,MEDIUM,8.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,11.0,80.089,MEDIUM,11.0,1.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,15.0,80.28,MEDIUM,15.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,7.0,79.239,MEDIUM,7.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,51.0,92.385,SOFT,28.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,40.0,79.469,SOFT,17.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,36.0,77.372,SOFT,13.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,46.0,79.028,SOFT,23.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,32.0,77.302,SOFT,9.0,3.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,33.0,77.344,SOFT,10.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,45.0,79.618,SOFT,22.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,24.0,80.682,SOFT,1.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,50.0,83.12,SOFT,27.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,37.0,77.383,SOFT,14.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,39.0,81.035,SOFT,16.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,35.0,78.638,SOFT,12.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,41.0,78.519,SOFT,18.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,25.0,77.894,SOFT,2.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,28.0,77.74,SOFT,5.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,29.0,77.753,SOFT,6.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,26.0,78.033,SOFT,3.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,48.0,79.212,SOFT,25.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,27.0,77.875,SOFT,4.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,47.0,78.91,SOFT,24.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,49.0,82.128,SOFT,26.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,42.0,78.625,SOFT,19.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,52.0,117.918,SOFT,29.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,44.0,82.125,SOFT,21.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,31.0,77.493,SOFT,8.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,34.0,77.666,SOFT,11.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,38.0,80.017,SOFT,15.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,43.0,78.773,SOFT,20.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
SAR,Williams,2023,Monaco,30.0,77.535,SOFT,7.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,44.0,78.533,HARD,45.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,41.0,78.574,HARD,42.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,47.0,79.033,HARD,48.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,13.0,80.847,HARD,14.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,25.0,79.058,HARD,26.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,32.0,79.387,HARD,33.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,18.0,77.769,HARD,19.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,33.0,80.446,HARD,34.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,4.0,79.998,HARD,5.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,31.0,81.753,HARD,32.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,14.0,80.295,HARD,15.0,1.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,9.0,78.659,HARD,10.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,50.0,80.218,HARD,51.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,7.0,79.417,HARD,8.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,48.0,78.573,HARD,49.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,5.0,80.438,HARD,6.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,37.0,78.76,HARD,38.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,34.0,78.583,HARD,35.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,20.0,78.061,HARD,21.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,49.0,78.418,HARD,50.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,16.0,80.545,HARD,17.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,10.0,79.893,HARD,11.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,17.0,81.17,HARD,18.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,27.0,79.772,HARD,28.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,45.0,78.374,HARD,46.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,26.0,78.926,HARD,27.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,12.0,80.639,HARD,13.0,1.0,21,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,1.0,99.562,HARD,2.0,1.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,46.0,78.723,HARD,47.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,28.0,79.86,HARD,29.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,35.0,81.072,HARD,36.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,6.0,79.785,HARD,7.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,30.0,79.86,HARD,31.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,38.0,78.424,HARD,39.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,2.0,79.989,HARD,3.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,22.0,78.548,HARD,23.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,3.0,79.928,HARD,4.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,40.0,78.498,HARD,41.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,36.0,79.544,HARD,37.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,24.0,78.439,HARD,25.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,53.0,96.321,INTERMEDIATE,2.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
STR,Aston Martin,2023,Monaco,52.0,92.189,INTERMEDIATE,1.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
TSU,AlphaTauri,2023,Monaco,69.0,100.44,INTERMEDIATE,16.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
TSU,AlphaTauri,2023,Monaco,63.0,99.932,INTERMEDIATE,10.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
TSU,AlphaTauri,2023,Monaco,54.0,101.01,INTERMEDIATE,1.0,2.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
TSU,AlphaTauri,2023,Monaco,62.0,100.84,INTERMEDIATE,9.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
TSU,AlphaTauri,2023,Monaco,71.0,91.757,INTERMEDIATE,18.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
TSU,AlphaTauri,2023,Monaco,66.0,97.427,INTERMEDIATE,13.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
TSU,AlphaTauri,2023,Monaco,55.0,101.834,INTERMEDIATE,2.0,2.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
TSU,AlphaTauri,2023,Monaco,67.0,97.623,INTERMEDIATE,14.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
TSU,AlphaTauri,2023,Monaco,59.0,102.608,INTERMEDIATE,6.0,2.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
TSU,AlphaTauri,2023,Monaco,56.0,102.479,INTERMEDIATE,3.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
